anime_id,title,title_english,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,duration_min,aired_from_year
7054,Kaichou wa Maid-sama!,Maid Sama!,Class President is a Maid!,https://myanimelist.cdn-dena.com/images/anime/6/25254.jpg,TV,Manga,26,Finished Airing,FALSE,"Apr 2, 2010 to Sep 24, 2010","{'from': '2010-04-02', 'to': '2010-09-24'}",24 min. per ep.,PG-13 - Teens 13 or older,8.2,315130,314,71,531292,14436,,Spring 2010,Fridays at 01:55 (JST),"{'Adaptation': [{'mal_id': 2921, 'type': 'manga', 'url': 'https://myanimelist.net/manga/2921/Kaichou_wa_Maid-sama', 'title': 'Kaichou wa Maid-sama!'}], 'Side story': [{'mal_id': 9366, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9366/Kaichou_wa_Maid-sama__Omake_dayo', 'title': 'Kaichou wa Maid-sama!: Omake dayo!'}, {'mal_id': 10298, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10298/Kaichou_wa_Maid-sama__Goshujinsama_to_Asonjao♥', 'title': 'Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥'}]}","Geneon Universal Entertainment, TBS, Hakusensha, Half H.P Studio",Sentai Filmworks,J.C.Staff,"Comedy, Romance, School, Shoujo",24,2010
11123,Sekaiichi Hatsukoi 2,Sekai Ichi Hatsukoi - World&#039;s Greatest First Love 2,"Sekai-ichi Hatsukoi 2, Sekai&#039;ichi Hatsukoi 2",https://myanimelist.cdn-dena.com/images/anime/8/34871.jpg,TV,Manga,12,Finished Airing,FALSE,"Oct 8, 2011 to Dec 24, 2011","{'from': '2011-10-08', 'to': '2011-12-24'}",24 min. per ep.,PG-13 - Teens 13 or older,8.23,53285,288,945,89543,726,"An event to show ep.1 of season 2 (along with 1st OVA) happening on September 24, 2011.  Regular TV airing started on October 8, 2011.",Fall 2011,Unknown,"{'Adaptation': [{'mal_id': 10309, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10309/Junjou_Mistake', 'title': 'Junjou Mistake'}, {'mal_id': 10573, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10573/Sekaiichi_Hatsukoi__Onodera_Ritsu_no_Baai', 'title': 'Sekaiichi Hatsukoi: Onodera Ritsu no Baai'}], 'Prequel': [{'mal_id': 9926, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9926/Sekaiichi_Hatsukoi', 'title': 'Sekaiichi Hatsukoi'}]}","Lantis, Kadokawa Shoten, AT-X, KlockWorx",Funimation,Studio Deen,"Comedy, Drama, Romance, Shounen Ai",24,2011
14227,Tonari no Kaibutsu-kun,My Little Monster,"Tonari no Kaibutsukun, The Monster Next Door, My Neighbor Monster-kun",https://myanimelist.cdn-dena.com/images/anime/4/39779.jpg,TV,Manga,13,Finished Airing,FALSE,"Oct 2, 2012 to Dec 25, 2012","{'from': '2012-10-02', 'to': '2012-12-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.71,281448,1093,88,482105,4064,,Fall 2012,Tuesdays at Unknown,"{'Adaptation': [{'mal_id': 13702, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13702/Tonari_no_Kaibutsu-kun', 'title': 'Tonari no Kaibutsu-kun'}], 'Alternative setting': [{'mal_id': 16866, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16866/Tonari_no_Kaibutsu-kun__Tonari_no_Gokudou-kun', 'title': 'Tonari no Kaibutsu-kun: Tonari no Gokudou-kun'}]}","TV Tokyo, Aniplex, Nihon Ad Systems, Kodansha","NIS America, Inc.",Brain&#039;s Base,"Slice of Life, Comedy, Romance, School, Shoujo",24,2012
269,Bleach,Bleach,,https://myanimelist.cdn-dena.com/images/anime/3/40451.jpg,TV,Manga,366,Finished Airing,FALSE,"Oct 5, 2004 to Mar 27, 2012","{'from': '2004-10-05', 'to': '2012-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.9,433097,693,18,819284,40718,"Bleach adapts the first 54 volumes of Tite Kubo&#039;s manga series of the same name. In addition, 4 anime-original arcs were broadcast in-between and during the adaptations of original arcs of the manga.",Fall 2004,Tuesdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 12, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12/Bleach', 'title': 'Bleach'}], 'Side story': [{'mal_id': 762, 'type': 'anime', 'url': 'https://myanimelist.net/anime/762/Bleach__Memories_in_the_Rain', 'title': 'Bleach: Memories in the Rain'}, {'mal_id': 834, 'type': 'anime', 'url': 'https://myanimelist.net/anime/834/Bleach__The_Sealed_Sword_Frenzy', 'title': 'Bleach: The Sealed Sword Frenzy'}, {'mal_id': 1686, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1686/Bleach_Movie_1__Memories_of_Nobody', 'title': 'Bleach Movie 1: Memories of Nobody'}, {'mal_id': 2889, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2889/Bleach_Movie_2__The_DiamondDust_Rebellion_-_Mou_Hitotsu_no_Hyourinmaru', 'title': 'Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru'}, {'mal_id': 4835, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4835/Bleach_Movie_3__Fade_to_Black_-_Kimi_no_Na_wo_Yobu', 'title': 'Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu'}, {'mal_id': 8247, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8247/Bleach_Movie_4__Jigoku-hen', 'title': 'Bleach Movie 4: Jigoku-hen'}, {'mal_id': 35118, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35118/Bleach_Colorful__Gotei_Juusan_Yatai_Daisakusen', 'title': 'Bleach Colorful!: Gotei Juusan Yatai Daisakusen!'}]}","TV Tokyo, Aniplex, Dentsu, TV Tokyo Music, Studio Kelmadick, Shueisha",Viz Media,Studio Pierrot,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",24,2004
59,Chobits,Chobits,,https://myanimelist.cdn-dena.com/images/anime/4/24648.jpg,TV,Manga,26,Finished Airing,FALSE,"Apr 3, 2002 to Sep 25, 2002","{'from': '2002-04-03', 'to': '2002-09-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.53,175388,1546,188,317641,3271,"The original episodes 9 and 18 are ""recap"" episodes, summarizing previous events. These episodes were re-numbered for the DVD release as episodes 8.5 and 16.5, respectively, and removed from their original sequence by being published together on the final DVD.(Source: Wikipedia)",Spring 2002,Wednesdays at 02:20 (JST),"{'Adaptation': [{'mal_id': 107, 'type': 'manga', 'url': 'https://myanimelist.net/manga/107/Chobits', 'title': 'Chobits'}], 'Side story': [{'mal_id': 596, 'type': 'anime', 'url': 'https://myanimelist.net/anime/596/Chobits__Chibits', 'title': 'Chobits: Chibits'}], 'Summary': [{'mal_id': 1311, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1311/Chobits_Recap', 'title': 'Chobits Recap'}]}","TBS, Pioneer LDC","Funimation, Geneon Entertainment USA",Madhouse,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",24,2002
6045,Kimi ni Todoke,Kimi ni Todoke: From Me to You,Reaching You,https://myanimelist.cdn-dena.com/images/anime/7/17890.jpg,TV,Manga,25,Finished Airing,FALSE,"Oct 7, 2009 to Mar 31, 2010","{'from': '2009-10-07', 'to': '2010-03-31'}",22 min. per ep.,PG-13 - Teens 13 or older,8.13,212710,400,111,417136,8041,,Fall 2009,Wednesdays at 00:59 (JST),"{'Adaptation': [{'mal_id': 3378, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3378/Kimi_ni_Todoke', 'title': 'Kimi ni Todoke'}], 'Sequel': [{'mal_id': 9656, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9656/Kimi_ni_Todoke_2nd_Season', 'title': 'Kimi ni Todoke 2nd Season'}], 'Summary': [{'mal_id': 10152, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10152/Kimi_ni_Todoke_2nd_Season__Kataomoi', 'title': 'Kimi ni Todoke 2nd Season: Kataomoi'}]}","VAP, Nippon Television Network, Shueisha","NIS America, Inc.",Production I.G,"Slice of Life, Drama, Romance, School, Shoujo",22,2009
1735,Naruto: Shippuuden,Naruto: Shippuden,Naruto Hurricane Chronicles,https://myanimelist.cdn-dena.com/images/anime/5/17407.jpg,TV,Manga,500,Finished Airing,FALSE,"Feb 15, 2007 to Mar 23, 2017","{'from': '2007-02-15', 'to': '2017-03-23'}",23 min. per ep.,PG-13 - Teens 13 or older,8.18,385179,337,20,794112,42846,,Winter 2007,Thursdays at 19:30 (JST),"{'Adaptation': [{'mal_id': 11, 'type': 'manga', 'url': 'https://myanimelist.net/manga/11/Naruto', 'title': 'Naruto'}, {'mal_id': 86129, 'type': 'manga', 'url': 'https://myanimelist.net/manga/86129/Naruto_Hiden_Series', 'title': 'Naruto Hiden Series'}, {'mal_id': 90531, 'type': 'manga', 'url': 'https://myanimelist.net/manga/90531/Naruto_Shinden_Series', 'title': 'Naruto Shinden Series'}], 'Prequel': [{'mal_id': 20, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20/Naruto', 'title': 'Naruto'}], 'Side story': [{'mal_id': 2472, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2472/Naruto__Shippuuden_Movie_1', 'title': 'Naruto: Shippuuden Movie 1'}, {'mal_id': 4437, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4437/Naruto__Shippuuden_Movie_2_-_Kizuna', 'title': 'Naruto: Shippuuden Movie 2 - Kizuna'}, {'mal_id': 6325, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6325/Naruto__Shippuuden_Movie_3_-_Hi_no_Ishi_wo_Tsugu_Mono', 'title': 'Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono'}, {'mal_id': 8246, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8246/Naruto__Shippuuden_Movie_4_-_The_Lost_Tower', 'title': 'Naruto: Shippuuden Movie 4 - The Lost Tower'}, {'mal_id': 10589, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10589/Naruto__Shippuuden_Movie_5_-_Blood_Prison', 'title': 'Naruto: Shippuuden Movie 5 - Blood Prison'}, {'mal_id': 13667, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13667/Naruto__Shippuuden_Movie_6_-_Road_to_Ninja', 'title': 'Naruto: Shippuuden Movie 6 - Road to Ninja'}, {'mal_id': 16870, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16870/The_Last__Naruto_the_Movie', 'title': 'The Last: Naruto the Movie'}, {'mal_id': 32365, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32365/Boruto__Naruto_the_Movie_-_Naruto_ga_Hokage_ni_Natta_Hi', 'title': 'Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi'}], 'Spin-off': [{'mal_id': 4134, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4134/Naruto_Shippuuden__Shippuu_Konoha_Gakuen_Den', 'title': 'Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den'}, {'mal_id': 12979, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12979/Naruto_SD__Rock_Lee_no_Seishun_Full-Power_Ninden', 'title': 'Naruto SD: Rock Lee no Seishun Full-Power Ninden'}], 'Other': [{'mal_id': 10075, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10075/Naruto_x_UT', 'title': 'Naruto x UT'}, {'mal_id': 19511, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19511/Naruto_Shippuuden__Sunny_Side_Battle', 'title': 'Naruto Shippuuden: Sunny Side Battle'}], 'Sequel': [{'mal_id': 28755, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28755/Boruto__Naruto_the_Movie', 'title': 'Boruto: Naruto the Movie'}, {'mal_id': 34566, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations', 'title': 'Boruto: Naruto Next Generations'}]}","TV Tokyo, Aniplex, KSS, Rakuonsha, TV Tokyo Music, Shueisha",Viz Media,Studio Pierrot,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",23,2007
210,Ranma ½,Ranma ½,"Ranma 1/2, Ranma ½ Nettou Hen",https://myanimelist.cdn-dena.com/images/anime/13/6441.jpg,TV,Manga,161,Finished Airing,FALSE,"Apr 15, 1989 to Sep 25, 1992","{'from': '1989-04-15', 'to': '1992-09-25'}",24 min. per ep.,R+ - Mild Nudity,7.85,59911,802,623,134537,2742,The 2011 live-action adaptation is produced by Nippon Television and is directed by Ryo Nishimura.,Spring 1989,Unknown,"{'Adaptation': [{'mal_id': 23, 'type': 'manga', 'url': 'https://myanimelist.net/manga/23/Ranma_½', 'title': 'Ranma ½'}], 'Side story': [{'mal_id': 418, 'type': 'anime', 'url': 'https://myanimelist.net/anime/418/Ranma_½__Chuugoku_Nekonron_Daikessen_Okite_Yaburi_no_Gekitou-hen', 'title': 'Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!'}, {'mal_id': 792, 'type': 'anime', 'url': 'https://myanimelist.net/anime/792/Ranma_½__Kessen_Tougenkyou_Hanayome_wo_Torimodose', 'title': 'Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!'}, {'mal_id': 1008, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1008/Ranma_½_Specials', 'title': 'Ranma ½ Specials'}, {'mal_id': 5493, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5493/Ranma_½__Akumu_Shunmin_Kou', 'title': 'Ranma ½: Akumu! Shunmin Kou'}], 'Sequel': [{'mal_id': 1007, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1007/Ranma_½_OVA', 'title': 'Ranma ½ OVA'}], 'Other': [{'mal_id': 6713, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6713/Ranma_½__Nettou_Uta_Gassen', 'title': 'Ranma ½: Nettou Uta Gassen'}, {'mal_id': 10819, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10819/Ranma_½__Tendou-ke_no_Oyobidenai_Yatsura', 'title': 'Ranma ½: Tendou-ke no Oyobidenai Yatsura!'}, {'mal_id': 10822, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10822/Ranma_½__Totteoki_Talk_Best_of_Memories', 'title': 'Ranma ½: Totteoki Talk Best of Memories'}, {'mal_id': 10823, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10823/Ranma_½__1994_Music_Calendar', 'title': 'Ranma ½: 1994 Music Calendar'}, {'mal_id': 10824, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10824/Ranma_½__DoCo_Music_Video', 'title': 'Ranma ½: DoCo Music Video'}, {'mal_id': 10825, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10825/Ranma_½__Battle_ga_Ippai_29-nin_no_Korinai_Yatsura', 'title': 'Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura'}]}","Shogakukan Productions, Kitty Films, Fuji TV, Shogakukan",Viz Media,Studio Deen,"Slice of Life, Comedy, Martial Arts, Fantasy",24,1989
4224,Toradora!,Toradora!,Tiger X Dragon,https://myanimelist.cdn-dena.com/images/anime/13/22128.jpg,TV,Light novel,25,Finished Airing,FALSE,"Oct 2, 2008 to Mar 26, 2009","{'from': '2008-10-02', 'to': '2009-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,8.39,557898,174,13,910373,35322,"Toradora! was selected as a recommended work by the awards jury of the 13th Japan Media Arts Festival in 2009.The light novel was also adapted into video games for PlayStation Portable, published by Namco Bandai Games in 2009.",Fall 2008,Thursdays at 01:20 (JST),"{'Adaptation': [{'mal_id': 7149, 'type': 'manga', 'url': 'https://myanimelist.net/manga/7149/Toradora', 'title': 'Toradora!'}], 'Side story': [{'mal_id': 6127, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6127/Toradora__SOS', 'title': 'Toradora!: SOS!'}, {'mal_id': 11553, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11553/Toradora__Bentou_no_Gokui', 'title': 'Toradora!: Bentou no Gokui'}], 'Summary': [{'mal_id': 23701, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23701/Toradora_Recap', 'title': 'Toradora! Recap'}]}","Genco, Starchild Records, Magic Capsule, Yomiuri Advertising, TV Tokyo Music","NIS America, Inc.",J.C.Staff,"Slice of Life, Comedy, Romance, School",24,2008
10030,Bakuman. 2nd Season,Bakuman.,Bakuman Season 2,https://myanimelist.cdn-dena.com/images/anime/3/34923.jpg,TV,Manga,25,Finished Airing,FALSE,"Oct 1, 2011 to Mar 24, 2012","{'from': '2011-10-01', 'to': '2012-03-24'}",24 min. per ep.,PG-13 - Teens 13 or older,8.49,122090,108,374,201720,1023,,Fall 2011,Saturdays at 17:30 (JST),"{'Adaptation': [{'mal_id': 9711, 'type': 'manga', 'url': 'https://myanimelist.net/manga/9711/Bakuman', 'title': 'Bakuman.'}], 'Prequel': [{'mal_id': 7674, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7674/Bakuman', 'title': 'Bakuman.'}], 'Sequel': [{'mal_id': 12365, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12365/Bakuman_3rd_Season', 'title': 'Bakuman. 3rd Season'}], 'Summary': [{'mal_id': 15711, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15711/Bakuman__Deraman', 'title': 'Bakuman.: Deraman.'}], 'Other': [{'mal_id': 23369, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23369/Bakuman_2nd_Season_Special', 'title': 'Bakuman. 2nd Season Special'}]}","NHK, Shueisha",Media Blasters,J.C.Staff,"Comedy, Drama, Romance, Shounen",24,2011
74,Gakuen Alice,Gakuen Alice,"Campus Alice, Alice Academy",https://myanimelist.cdn-dena.com/images/anime/4/18118.jpg,TV,Manga,26,Finished Airing,FALSE,"Oct 30, 2004 to May 14, 2005","{'from': '2004-10-30', 'to': '2005-05-14'}",25 min. per ep.,G - All Ages,7.77,33244,941,1291,62951,1403,,Fall 2004,Unknown,"{'Adaptation': [{'mal_id': 320, 'type': 'manga', 'url': 'https://myanimelist.net/manga/320/Gakuen_Alice', 'title': 'Gakuen Alice'}]}","Aniplex, Sogo Vision",Nozomi Entertainment,Group TAC,"Comedy, School, Shoujo, Super Power",25,2004
4722,Skip Beat!,Skip Beat!,,https://myanimelist.cdn-dena.com/images/anime/11/84022.jpg,TV,Manga,25,Finished Airing,FALSE,"Oct 6, 2008 to Mar 30, 2009","{'from': '2008-10-06', 'to': '2009-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,8.24,90699,282,488,164738,4668,"Crunchyroll officially streamed the anime with English subtitles.Aside from the manga and anime there are a series of novels written by Ayuna Fujisaki. There is also a Taiwanese drama named ""Hua Li De Tiao Zhan"" (Extravagant Challenge) inspired by the series, and a total of three drama CDs that cover different parts of the story. ",Fall 2008,Mondays at 02:00 (JST),"{'Adaptation': [{'mal_id': 610, 'type': 'manga', 'url': 'https://myanimelist.net/manga/610/Skip_Beat', 'title': 'Skip Beat!'}]}","Sotsu, Pony Canyon, Hakusensha, TV Tokyo Music",Pied Piper,Hal Film Maker,"Comedy, Drama, Romance, Shoujo",24,2008
14397,Chihayafuru 2,,Chihayafull 2,https://myanimelist.cdn-dena.com/images/anime/6/47435.jpg,TV,Manga,25,Finished Airing,FALSE,"Jan 12, 2013 to Jun 29, 2013","{'from': '2013-01-12', 'to': '2013-06-29'}",22 min. per ep.,PG-13 - Teens 13 or older,8.47,62720,116,757,114340,1116,,Winter 2013,Unknown,"{'Adaptation': [{'mal_id': 13245, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13245/Chihayafuru', 'title': 'Chihayafuru'}], 'Prequel': [{'mal_id': 10800, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10800/Chihayafuru', 'title': 'Chihayafuru'}], 'Sequel': [{'mal_id': 18745, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18745/Chihayafuru_2__Waga_Mi_Yo_ni_Furu_Nagame_Seshi_Ma_ni', 'title': 'Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni'}]}","VAP, Nippon Television Network",Sentai Filmworks,Madhouse,"Drama, Game, Josei, School, Slice of Life, Sports",22,2013
1557,Shounen Onmyouji,Shonen Onmyoji,"The Young Spirit Master, Teenager Onmyoji, Shonen Onmyouji",https://myanimelist.cdn-dena.com/images/anime/11/23852.jpg,TV,Light novel,26,Finished Airing,FALSE,"Oct 3, 2006 to Mar 13, 2007","{'from': '2006-10-03', 'to': '2007-03-13'}",23 min. per ep.,PG-13 - Teens 13 or older,7.68,14619,1158,1793,39422,274,,Fall 2006,Unknown,"{'Adaptation': [{'mal_id': 12664, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12664/Shounen_Onmyouji', 'title': 'Shounen Onmyouji'}]}","Sotsu, Marine Entertainment","Funimation, Geneon Entertainment USA",Studio Deen,"Action, Magic, Fantasy, Supernatural, Demons, Historical, Shoujo",23,2006
10800,Chihayafuru,Chihayafuru,Chihayafull,https://myanimelist.cdn-dena.com/images/anime/3/35749.jpg,TV,Manga,25,Finished Airing,FALSE,"Oct 5, 2011 to Mar 28, 2012","{'from': '2011-10-05', 'to': '2012-03-28'}",22 min. per ep.,PG-13 - Teens 13 or older,8.29,89081,246,348,213902,4524,"Chihayafuru is the anime adaptation of the manga with the same name written and illustrated by Yuki Suetsugu and serialised in the magazine Be Love. Animax Asia released the anime with English subtitles in 2013. The anime will get two live action film adaptations, both scheduled to be released in 2016. The manga won the second Manga Taishou award, and the 35th Kodansha Manga Award in the shoujo category. Chihayafuru has become so popular that it boosted interest in competitive karuta. The manga has sold over 4.5 million copies and has been praised for combining elements of sports and literature. ",Fall 2011,Wednesdays at Unknown,"{'Adaptation': [{'mal_id': 13245, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13245/Chihayafuru', 'title': 'Chihayafuru'}], 'Sequel': [{'mal_id': 14397, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14397/Chihayafuru_2', 'title': 'Chihayafuru 2'}]}","VAP, Nippon Television Network",Sentai Filmworks,Madhouse,"Drama, Game, Josei, School, Slice of Life, Sports",22,2011
3731,Itazura na Kiss,ItaKiss,"Naughty Kiss, Teasing Kiss, Mischievous Kiss, Itazurana Kiss, It Started With A Kiss",https://myanimelist.cdn-dena.com/images/anime/10/19933.jpg,TV,Manga,25,Finished Airing,FALSE,"Apr 5, 2008 to Sep 25, 2008","{'from': '2008-04-05', 'to': '2008-09-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.7,91187,1108,473,170224,2632,"Episode 25 was first aired back-to-back with episode 24 on CBC TV on September 25th, prior to its first airing on TBS (September 27th).",Spring 2008,Saturdays at 02:25 (JST),"{'Adaptation': [{'mal_id': 3523, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3523/Itazura_na_Kiss', 'title': 'Itazura na Kiss'}]}","Bandai Visual, Trinity Sound",Discotek Media,TMS Entertainment,"Comedy, Romance, Shoujo",24,2008
9513,Beelzebub,Beelzebub,,https://myanimelist.cdn-dena.com/images/anime/3/28013.jpg,TV,Manga,60,Finished Airing,FALSE,"Jan 9, 2011 to Mar 25, 2012","{'from': '2011-01-09', 'to': '2012-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,8.02,136105,528,208,302082,3785,,Winter 2011,Sundays at Unknown,"{'Adaptation': [{'mal_id': 10010, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10010/Beelzebub', 'title': 'Beelzebub'}], 'Alternative version': [{'mal_id': 9120, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9120/Beelzebub__Hirotta_Akachan_wa_Daimaou', 'title': 'Beelzebub: Hirotta Akachan wa Daimaou!?'}], 'Other': [{'mal_id': 10479, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10479/Beelzebub_Specials', 'title': 'Beelzebub Specials'}]}","Studio Pierrot, Dentsu, Yomiuri Telecasting, Shueisha",Discotek Media,Pierrot Plus,"Action, Comedy, Demons, Supernatural, School, Shounen",24,2011
5835,Hanasakeru Seishounen,,Hanasakeru Seishonen,https://myanimelist.cdn-dena.com/images/anime/6/22695.jpg,TV,Manga,39,Finished Airing,FALSE,"Apr 5, 2009 to Feb 14, 2010","{'from': '2009-04-05', 'to': '2010-02-14'}",24 min. per ep.,PG-13 - Teens 13 or older,7.87,16772,753,1654,44633,500,,Spring 2009,Unknown,"{'Adaptation': [{'mal_id': 5854, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5854/Hanasakeru_Seishounen', 'title': 'Hanasakeru Seishounen'}], 'Summary': [{'mal_id': 6726, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6726/Hanasakeru_Seishounen_Recaps', 'title': 'Hanasakeru Seishounen Recaps'}]}",,,Studio Pierrot,"Drama, Romance, Shoujo",24,2009
9863,SKET Dance,SKET Dance,,https://myanimelist.cdn-dena.com/images/anime/9/73974.jpg,TV,Manga,77,Finished Airing,FALSE,"Apr 7, 2011 to Sep 27, 2012","{'from': '2011-04-07', 'to': '2012-09-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.33,44132,213,646,130264,2474,,Spring 2011,Thursdays at 18:00 (JST),"{'Adaptation': [{'mal_id': 1414, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1414/SKET_Dance', 'title': 'SKET Dance'}], 'Character': [{'mal_id': 9969, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9969/Gintama', 'title': 'Gintama&#039;'}], 'Summary': [{'mal_id': 10775, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10775/SKET_Dance__Tettei_Bunseki_Special', 'title': 'SKET Dance: Tettei Bunseki Special'}], 'Side story': [{'mal_id': 16395, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16395/SKET_Dance_OVA', 'title': 'SKET Dance OVA'}], 'Other': [{'mal_id': 16718, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16718/SKET_Dance__SD_Character_Flash_Anime', 'title': 'SKET Dance: SD Character Flash Anime'}]}","TV Tokyo, Avex Entertainment, Dentsu",,Tatsunoko Production,"Comedy, School, Shounen",24,2011
7817,B-gata H-kei,Yamada&#039;s First Time: B Gata H Kei,,https://myanimelist.cdn-dena.com/images/anime/4/75227.jpg,TV,4-koma manga,12,Finished Airing,FALSE,"Apr 2, 2010 to Jun 18, 2010","{'from': '2010-04-02', 'to': '2010-06-18'}",24 min. per ep.,R+ - Mild Nudity,7.1,142827,3193,285,244791,1641,,Spring 2010,Fridays at 01:00 (JST),"{'Adaptation': [{'mal_id': 19007, 'type': 'manga', 'url': 'https://myanimelist.net/manga/19007/B-gata_H-kei', 'title': 'B-gata H-kei'}]}","Dentsu, AT-X, DAX Production, Happinet Pictures, BIGLOBE, Shueisha, AG-ONE, RAY",Funimation,"Hal Film Maker, TYO Animations","Comedy, Romance, Ecchi, School, Seinen",24,2010
